ReservacionID,CustomerID,Nombre,Apellido,Correo,Numero,DiaReservacion,HoraReservacion,NAsistentes,Especificaciones,Mesa,Estado,PlataformaReserva,Correp
3709,CUST106,Kevin,Melendez,brianadams@email..com,4538730842,11-17-2025,18:45,4,,26,No-mostar,telefono,
3710,CUST1469,Monica,Clark,ericanunez@example.net,1758470283,11-04-2025,01:15 PM,8,,5,cancelado,Aplicacion-movil,
3711,CUST1987,Jillian,James,vtorres@example.net,9205050176,09-17-2025,15:15:00,1,,4,No-mostar,Aplicacion,
3712,CUST1384,Corey,Jones,ambervaughn@example.com,,22-Nov-2025,18:30:00,4,  ,2,Pendiente ,Telegono,
3713,CUST532,Lisa,Madden,carlos87@example.org,(008) 686-8594,2025-11-28,19:15:00,2,Can success what.,15,CONFIRMADO,En-linea,
3714,CUST1302,Tracy,Jones,lisa73@example.net,041-845-4780,10-07-2025,17:45,5,,27,Pendiente ,Aplicacion,
3715,CUST1074,Jeffrey,Baker,tsantana@.com,,25/11/2025,14:00:00,7,,11,CONFIRMADO, sitioweb,
3716,CUST843,Madison,Reed,nicholasbrennan@example.com,026-447-0494,2025-11-01,22:00:00,5,Consumer test property.,6,confirmado,telefono,
3717,CUST1374,Donna,Cox,josephdunn@example.org,2167594571,12-05-2025,15:30:00,7,,6, Confirmado,Telegono,
3718,CUST692,Becky,Ruiz,mark84.com,(104) 370-8748,05-Dec-2025,02:15 PM,1,,22,Confirmado,Aplicacion,
3719,CUST248,Mary,Lee,qmartinez@example.com,1419187523,25-Nov-2025,17:30,2,,9,cancelado,telefono,
3720,CUST1837,Jessica,Taylor,jason65@example.org,,12-01-2025,20:00,5,Among really among benefit impact.,29,confirmado,Aplicacion,
3721,CUST1924,Sally,Mata,mclaughlinsarah@example.net,(508) 869-7980,27-Nov-2025,16:00:00,10,,28,confirmado,En-linea,
3722,CUST1396,Marcus,Garcia,ruizmichael@example.net,8546170307,2025-10-06,02:30 PM,6,Inside hospital join seven.,8,No-mostar, sitioweb,
3723,CUST1130,Vicki,French,natalie41@example.org,445-991-1359,2025-09-22,17:45:00,10,,27, Confirmado,Sitio,
3724,CUST113,Laura,Mata,lozanocorey@example.com,,25-Oct-2025,22:45,7,,20,Pendiente,Sitio,
3725,CUST1220,Tonya,Myers,cynthiahunter@example.org,5375027855,23-Sep-2025,13:30:00,10,Everyone class close type her political.,6, Confirmado,Aplicacion-movil,
3726,CUST1522,Mark,Jones,cpreston@example.com,3835229430,03/11/2025,14:45:00,10,Simply than become another.,7,cancelado, sitioweb,
3727,CUST887,Diane,Roy,jessicabailey@example.net,2603508914,12-08-2025,18:30,7,Mouth back kind direction.,17,Pendiente ,Aplicacion,
3728,CUST1353,Heather,Rodriguez,jjones.com,,08/10/2025,15:00:00,3,,26,Confirmado, sitioweb,
3729,CUST1384,Susan,Brock,iroberts@.com,(565) 629-3529,13-Nov-2025,18:45:00,4,,16,Confirmado,Aplicacion-movil,
3730,CUST1541,Alec,Kline,jason77@example.org,0083905412,06-Nov-2025,22:15:00,5,,4,Pendiente ,telefono,
3731,CUST673,Joel,Wood,justinwagner@example.net,4539492001,11-13-2025,20:30,3,  ,23,cancelado,Aplicacion,
3732,CUST33,Maxwell,Ramirez,daniel82.com,5374463179,21-Sep-2025,10:00 PM,9,,19,Confirmado,Telegono,
3733,CUST1701,Latoya,Murphy,jeffery85@example.net,,2025-12-05,04:15 PM,10,,15,Pendiente,En-linea,
3734,CUST1438,Tyler,leonard,lewisjorge@example.net,3708968349,2025-09-10,21:00,2,Soldier body white.,17,confirmado,Aplicacion-movil,
3735,CUST1345,Casey,Stephens,morgansantiago.com,051-856-9017,10-Nov-2025,17:45,10,Difference surface thus party court tree.,1,Pendiente ,Telegono,
3736,CUST758,Carl,Peterson,johnsonkathryn@example.net,(818) 056-7074,2025-10-31,14:15,3,,8, Confirmado,En-linea,
3737,CUST269,Sandra,Hanson,anthonywelch@example.org,7771373079,14-Sep-2025,15:15:00,1,Sister health development gas spring series.,30,CONFIRMADO, sitioweb,
3738,CUST578,Lauren,Scott,kyle93@example.com,8487957402,09-19-2025,06:45 PM,2,Letter project describe management laugh.,7,Cancelado,Sitio,
3739,CUST1927,Andrew,Martinez,qsantiago@example.com,0519539479,09/10/2025,20:15:00,9, Mrs couple series. ,2,confirmado,Aplicacion,
3740,CUST550,Samantha,Haynes,zavalajeffrey@example.net,,12/09/2025,15:30:00,9,,23,Pendiente,Sitio,
3741,CUST1045,Olivia,Griffin,mileselizabeth@example.net,7595261969,12-04-2025,16:00,7,Future night cost social thank.,30,Pendiente ,Telegono,
3742,CUST1376,Ashley,Foster,azhang@example.net,8385568531,2025-11-07,12:45 PM,1,Scene although medical middle.,12,confirmado,En-linea,
3743,CUST1506,Frank,Nguyen,jeffreyclarke@example.org,6191175103,21-Sep-2025,19:30,6,Method generation continue method protect.,17,Pendiente ,Aplicacion,
3744,CUST534,Samantha,Sanders,valerie00@example.com,8301389301,09-11-2025,19:45:00,4,Learn force learn.,20,Confirmado,Sitio,
3745,CUST667,Leah,Bowman,timothysantiago@example.com,(409) 277-7295,24/11/2025,04:30 PM,1,,11,Pendiente ,Aplicacion,
3746,CUST1329,Stephanie,Allison,amyguzman@example.net,8868897348,16-Oct-2025,12:15,10,,15,Pendiente,Sitio,
3747,CUST1125,Anne,kim,stephanievaldez@example.com,(978) 900-0781,2025-12-08,12:45,3,,5,confirmado,Sitio,
3748,CUST453,Catherine,Murphy,patricia18@example.com,,11-06-2025,16:00,99,Smile return short.,5,No-mostar,Sitio,
3749,CUST304,Lindsay,Mccullough,vanessagutierrez@example.com,3064216463,2025-10-18,06:30 PM,7,,6,Cancelado,Llamada,
3750,CUST50,Joseph,Munoz,waynelittle@example.org,116-729-8259,11-04-2025,16:15,6,Federal across deal he report.,17,Pendiente ,Telegono,
3751,CUST327,Steven,Singh,kimberly28@example.org,,2025-10-05,21:30:00,3,Today senior arrive.,1,Pendiente ,Sitio,
3752,CUST1134,Kyle,Lee,uhayden@example.org,153-537-5790,2025-10-05,18:00,2,,10,confirmado,Llamada,
3753,CUST500,Rachael,Nunez,brittneycoffey@example.com,7649121022,07/10/2025,06:30 PM,9,  ,28,confirmado,telefono,
3754,CUST67,Patrick,Owens,iwalters@.com,0777501308,09-30-2025,08:00 PM,6, Collection already certain coach. ,5,confirmado,Sitio,
3755,CUST789,Deborah,Contreras,zharris@example.com,299-688-8171,05/11/2025,16:00,3,,10,cancelado,Llamada,
3756,CUST1292,Catherine,Franco,jonesjason@example.org,8560186961,27-Sep-2025,13:00,6,,6,CONFIRMADO,Sitio,
3757,CUST365,Susan,James,christopherhopkins@example.net,0745867264,03-Nov-2025,14:45,10,Leave themselves tend word eat.,6,CONFIRMADO,En-linea,
3758,CUST229,Kristin,Montgomery,anne35@example.org,4639220457,25/10/2025,14:00,6,Fight need direction account up security.,3,cancelado,Aplicacion,
3759,CUST1792,Jason,Ferguson,barnesthomas@example.net,270-614-1593,09-10-2025,17:45:00,5,,22,Cancelado,Telegono,
3760,CUST310,Henry,Gomez,mjohnson@example.org,8570511803,10-02-2025,03:00 PM,4,Station read stuff kind.,9,cancelado,Telegono,
3761,CUST260,Madison,Moore,emilymccoy@example.net,(963) 804-0903,09-30-2025,15:30,1,Little choose for four three color.,15,Confirmado,Sitio,
3762,CUST530,Austin,Cooper,ovincent@example.com,(619) 425-5659,2025-10-26,21:45:00,7,Apply discuss change such.,5, Confirmado,telefono,
3763,CUST1481,Patty,Fuller,deannawilson@example.org,,11-20-2025,13:00,6,,5,CONFIRMADO,Aplicacion,
3764,CUST1842,Stephen,White,lucas13@example.com,6387962199,03-Oct-2025,09:15 PM,3,Bag from establish.,7,Confirmado, sitioweb,
3765,CUST1981,Joseph,Daniel,rlivingston@example.org,(525) 335-2983,2025-10-31,19:45,8,,4,Pendiente,Llamada,
3766,CUST1933,Alexandra,Lynch,joshuadunn@example.org,5208764385,14/09/2025,07:30 PM,10,,29,CONFIRMADO,Aplicacion-movil,
3767,CUST1157,Michelle,Jones,jasminehernandez@example.org,,16-Oct-2025,21:00:00,6,,29,CONFIRMADO,Telegono,
3768,CUST1764,Jeffrey,black,richjoshua@example.org,6827618095,10-09-2025,04:30 PM,5,,8,Pendiente,telefono,
3769,CUST1321,Elizabeth,Sanchez,stephenlewis@example.org,,09-19-2025,14:30:00,8, Task such coach low happen. ,29,Cancelado,telefono,
3770,CUST461,Barry,Sosa,lknight@example.com,546-071-7955,11-06-2025,14:45,7,City go agency happy job.,9,cancelado,Telegono,
3771,CUST314,Gary,Walker,wchen@example.org,1388953492,13-Oct-2025,02:45 PM,1,,26,cancelado,Telegono,
3772,CUST1975,Paige,Walsh,travisanne@example.com,616-284-3030,07-Nov-2025,05:45 PM,10,A region trouble.,22,cancelado,Llamada,
3773,CUST528,Renee,Thomas,michael34@example.org,5810159465,12-07-2025,17:30,3,,1,Pendiente , sitioweb,
3774,CUST1965,Daniel,Perkins,jacoblewis@example.com,306-927-6259,20/09/2025,15:00:00,1,Month late director east guy.,12,Cancelado, sitioweb,
3775,CUST288,Elijah,Woods,valerie51@example.org,(425) 313-5684,08/10/2025,16:45:00,10,Theory suggest audience yard agency social.,8,Pendiente ,Llamada,
3776,CUST1719,Aaron,Rodgers,crystalrose@example.org,(450) 437-1350,2025-10-18,06:45 PM,3,,1,Pendiente ,Telegono,
3777,CUST668,Lauren,Mathews,mary68@example.com,(310) 442-3831,2025-09-10,18:30:00,10,Clearly themselves occur.,29,CONFIRMADO, sitioweb,
3778,CUST1602,Josep,Smith,scottbailey@example.org,738-239-5615,16/10/2025,03:45 PM,8,,7, Confirmado,telefono,
3779,CUST1142,Ashley,Villarreal,stephenhoffman@example,6802672609,16-Nov-2025,09:45 PM,4,,12,No-mostar,Sitio,
3780,CUST903,David,Garcia,patrickowen@example.net,874-805-2831,12-Sep-2025,14:15:00,10,,26,CONFIRMADO, sitioweb,
3781,CUST351,Tanya,Carroll,brandongeorge@example.net,(837) 833-3249,2025-12-04,18:15:00,2,,2,Confirmado,Aplicacion,
3782,CUST715,Brian,Vargas,angelcarter@example.net,8530977209,27/09/2025,20:45:00,7,Bank amount really.,4,confirmado,Aplicacion-movil,
3783,CUST1392,Lauren,Crawford,nrichards@example.com,5174785008,25/09/2025,04:15 PM,7,Information more community age.,8,Pendiente,En-linea,
3784,CUST1179,Dana,Diaz,cmendez.com,6627026993,26/10/2025,20:15,3,Night call sport.,12,confirmado,En-linea,
3785,CUST1078,Meredith,Mullins,brendabarnett@example.com,(341) 969-1802,2025-11-18,12:45 PM,2,Dinner sense rule leg range yard.,26,cancelado,Telegono,
3786,CUST825,Scott,Tran,soniagates@example.org,,12-04-2025,15:45,9,Affect matter third.,24,cancelado,Sitio,
3787,CUST745,David,Potter,philip80@example.com,,21/10/2025,06:30 PM,0,,20,CONFIRMADO, sitioweb,
3788,CUST1014,Peter,atkinson,jasonwagner@example.org,6504977096,10-22-2025,13:15:00,9,,8,Cancelado,telefono,
3789,CUST1686,Jeffrey,Rodriguez,victoria20@example.com,8144280183,10-25-2025,05:30 PM,10,,18,confirmado,Llamada,
3790,CUST171,Kimberly,Reyes,moorelauren@example.net,2577008594,19/11/2025,07:30 PM,4,  ,15, Confirmado, sitioweb,
3791,CUST1090,Paula,Schmidt,ldiaz@example.net,8798711793,2025-09-23,21:00,6,Night computer anything clear.,27,CONFIRMADO, sitioweb,
3792,CUST747,Damon,Washington,ronnie72@example.com,,30/11/2025,14:00,4,,13,Pendiente , sitioweb,
3793,CUST1332,Timothy,Davis,campbelltodd@example.net,6440390399,2025-10-17,15:00,10,,30,CONFIRMADO,Aplicacion-movil,
3794,CUST448,Joseph,Burns,olivermarie.com,,2025-11-14,13:15:00,1,Nation huge people.,25,cancelado,En-linea,
3795,CUST463,Eric,Gonzalez,frank66@example.org,019-901-9558,2025-11-13,05:15 PM,3,,3,confirmado, sitioweb,
3796,CUST154,Madeline,Henderson,xpotter@example.com,(906) 447-4058,2025-10-18,13:45,2,,22,CONFIRMADO,Aplicacion,
3797,CUST1200,Talor,Manning,scotthaley@example.net,5325418632,2025-12-05,13:30,7,,23,Cancelado,En-linea,
3798,CUST1791,Stehanie,Davis,johnsondaniel@example.org,1573932158,19-Sep-2025,01:45 PM,1,Wide air same.,20,confirmado,telefono,
3799,CUST377,Dana,Hughes,anthonyford@example.net,664-461-8177,13-Sep-2025,13:15:00,4,Bank degree page citizen represent.,23, Confirmado,Aplicacion-movil,
3800,CUST1707,Lauren,Benjamin,sara93@example.org,(843) 169-4667,20/11/2025,13:15:00,8,Wife audience mother director.,17,Confirmado,Aplicacion-movil,
3801,CUST176,Edward,Santos,jennifergreen@example.org,942-873-7337,12-Sep-2025,16:00:00,4,Large marriage nearly consider box.,5,Cancelado,Aplicacion-movil,
3802,CUST1669,Christina,Webb,bowmanadam@example.com,573-582-6472,27-Oct-2025,21:15,10,,11,Pendiente,Llamada,
3803,CUST1855,Justin,West,welchjohn@example.org,,20-Nov-2025,16:15:00,5,,2,Pendiente ,Telegono,
3804,CUST1435,Deborah,Singleton,ericcasey@example.com,6060696356,12-07-2025,01:00 PM,3,,1,Cancelado,Llamada,
3805,CUST384,Arthur,Cook,chadjones@example.com,(274) 886-4939,10-18-2025,07:00 PM,1,Crime sing learn book election.,18,confirmado,Telegono,
3806,CUST54,Susan,Burns,mcbridetimothy@example.net,0466821424,10-05-2025,15:15:00,7,,6,Pendiente ,En-linea,
3807,CUST1067,Benjamin,Cummings,cunninghambailey@example.net,8199346641,06/12/2025,01:00 PM,2,Would establish rich discuss.,4,Pendiente,Telegono,
3808,CUST1095,Sabrina,Marks,qbell@example.org,876-743-7728,10-29-2025,06:00 PM,3,Man difference energy activity.,17,Pendiente,Llamada,
3809,CUST1081,Amanda,villegas,johnsonkaren@example.com,,2025-11-06,14:00,8, Leader where recent sort hundred. ,20,Pendiente,Aplicacion-movil,
3810,CUST456,Eelyn,Nichols,ashley58@.com,,09-19-2025,22:00,6,,21,CONFIRMADO,Aplicacion-movil,
3811,CUST548,Cory,Johnson,qmueller@example.org,4273839575,18-Nov-2025,18:00:00,8,Type human argue down discussion woman.,28,Confirmado,Llamada,
3812,CUST1563,Michael,Simmons,angelashort@example.net,2250156172,09-10-2025,20:45,8,,9,Confirmado,telefono,
3813,CUST482,Joshu,logan,ckramer@example.org,,09-26-2025,20:45,2,,23,Confirmado,Aplicacion-movil,
3814,CUST274,John,Gonzales,meredithfaulkner@.com,8932711259,12-Nov-2025,21:45:00,8,,16,No-mostar,telefono,
3815,CUST1609,Abigail,shaw,ngentry@example.net,(000) 352-9034,11-01-2025,04:15 PM,5,,20,Confirmado,Llamada,
3816,CUST1045,Patricia,Juarez,cole54@example.com,029-266-5667,17-Nov-2025,20:45,4,,21,cancelado, sitioweb,
3817,CUST1223,Rachael,Robinson,ljohnson@example.net,(129) 116-6872,23/11/2025,14:30,5,,15,Pendiente , sitioweb,
3818,CUST1739,Hannah,roman,ddunlap@example,4375987498,11-24-2025,18:00:00,2,Question respond myself treatment contain inside.,20,Pendiente,Aplicacion-movil,
3819,CUST870,Casey,Hall,sanchezkatherine@example.org,(225) 771-9231,18-Oct-2025,21:30:00,5,,11,CONFIRMADO,Aplicacion-movil,
3820,CUST720,Brandon,Freeman,griffinashley@example.org,,29-Oct-2025,13:00,3,Wife attack future compare.,9,Pendiente ,Sitio,
3821,CUST822,Kimberly,Lawson,ttucker@example.net,031-862-7117,2025-11-12,19:00,7,,20,Pendiente ,Llamada,
3822,CUST1366,Elizabeth,Torres,stephanielopez@example.com,(394) 110-8893,09/11/2025,12:45,8,,18,No-mostar,Aplicacion-movil,
3823,CUST1128,Allison,Wheeler,taylorfisher@example,494-017-5967,19-Oct-2025,13:45,10,,30,cancelado,Telegono,
3824,CUST291,Emily,Atkinson,zhamilton@example.org,,13/09/2025,13:45:00,10,,26, Confirmado,telefono,
3825,CUST781,Helen,Miller,joseph90@example.com,,08/11/2025,02:45 PM,3,Figure guy allow boy but off responsibility.,17,No-mostar,Aplicacion-movil,
3826,CUST16,Danielle,Pacheco,rushdonald@example.com,(740) 039-9835,01-Oct-2025,17:30:00,9,,16, Confirmado,telefono,
3827,CUST1221,Michael,Campos,bthompson@example.org,,2025-09-29,18:45:00,1,Child often special poor property attack.,19,Confirmado,Llamada,
3828,CUST335,Elizabeth,Phelps,isabelmartinez@email..com,142-911-6125,2025-12-08,17:00,5,Agreement animal apply prove.,9,Pendiente , sitioweb,
3829,CUST1808,Jasmin,Hebert,mark21@example.com,1483644677,2025-10-08,17:45:00,9,,5,Pendiente,Telegono,
3830,CUST1643,Brandon,Washington,vfrost@example.org,,16/10/2025,06:15 PM,2,Inside out over.,28,Pendiente ,Aplicacion,
3831,CUST1826,Tyler,Brooks,shawnfitzpatrick@email..com,748-895-8509,17/09/2025,21:30,0,,24,confirmado,En-linea,
3832,CUST1896,Jessica,Walker,jdunn@example.com,3928645499,16/11/2025,17:45,4,,17, Confirmado,En-linea,
3833,CUST1623,Scott,Brooks,hahngloria@example.com,,20/11/2025,05:30 PM,3,,20,No-mostar,Llamada,
3834,CUST806,Lia,Bowman,elizabethmccoy@email..com,,20/10/2025,17:15,2,,13,Pendiente ,Aplicacion,
3835,CUST397,Jacqueline,Price,pbenton@example.org,102-230-0700,28-Sep-2025,06:45 PM,10,,7,CONFIRMADO,En-linea,
3836,CUST38,Amanda,Chavez,jennifer14@example.com,(208) 302-2620,24-Nov-2025,15:15:00,10,Man society suddenly speech father memory.,27,Confirmado, sitioweb,
3837,CUST1469,Ricky,Williams,diana21@example.com,,09-14-2025,09:45 PM,7,,25,Confirmado,Sitio,
3838,CUST1476,Sydney,Thomas,cparker@example.net,1718723780,08-Nov-2025,13:45:00,7,,7,cancelado,Aplicacion,
3839,CUST1205,Timothy,Hammond,johncarpenter@example.com,,09-Nov-2025,18:15:00,1,Nothing prepare floor.,22,cancelado,Aplicacion-movil,
3840,CUST1000,Christine,evans,lydiasanchez@example.com,194-370-2854,31-Oct-2025,17:00,6,It whatever customer task.,21,Pendiente,Aplicacion,
3841,CUST1399,Emma,Jackson,mirandajohn@example.com,(472) 976-1676,20-Oct-2025,19:45,1,,12,Confirmado,Telegono,
3842,CUST603,Eliabeth,Bailey,eric32@example.org,,11/10/2025,17:30,6,Able sing one arm statement.,5,CONFIRMADO,Aplicacion,
3843,CUST1293,Thomas,Jones,terickson@example,,16/10/2025,20:15,2,,1,Confirmado,Telegono,
3844,CUST939,Jesse,Williamson,richardgraham@example.org,8074224907,13/09/2025,15:45:00,5,Feel statement according like figure section.,23,No-mostar,Aplicacion-movil,
3845,CUST1470,Morgan,Stone,icharles@example.net,841-168-0953,2025-09-11,21:30:00,9,Identify respond test.,2,Pendiente, sitioweb,
3846,CUST1436,Jessica,Terry,shepherdbrian@example.com,8248111425,10-28-2025,01:00 PM,5,State total maybe example fear story.,20,Cancelado, sitioweb,
3847,CUST1520,Michael,Hall,brendajohnson@example.net,(439) 899-8185,22-Nov-2025,14:00:00,4,,22, Confirmado,Aplicacion,
3848,CUST743,Ryan,Ruiz,duncanelizabeth@example.net,(508) 896-5388,05/11/2025,12:30,3,,30,Confirmado,Sitio,
3849,CUST1154,renda,Brown,evanskelsey@example.com,(922) 000-3579,01-Nov-2025,18:00:00,1,Report president run.,7,cancelado,Aplicacion-movil,
3850,CUST1692,Heather,Ellis,hernandezandrea@example.org,3829979378,17-Oct-2025,14:45,2,  ,29,Pendiente ,Llamada,
3851,CUST329,Kelly,Monroe,jonesjoshua@example.org,(291) 892-1568,11-22-2025,17:45,2,,18,Pendiente,Sitio,
3852,CUST848,Hannah,Yang,susan93@example.net,2142306237,2025-10-04,05:45 PM,3,Choice provide feeling deep black on.,17,Confirmado,Telegono,
3853,CUST1157,Barbara,Reeves,klinecheryl@example.net,(353) 713-3280,04/12/2025,19:45,9,,15, Confirmado,En-linea,
3854,CUST470,Amber,peters,lortiz@email..com,8952468661,2025-10-02,06:45 PM,4,Use age east fine middle figure.,7,Pendiente, sitioweb,
3855,CUST895,Rebecca,Love,nmartin@example.com,(809) 333-2819,10/09/2025,06:30 PM,3,Special interview learn particular however.,18, Confirmado,Aplicacion-movil,
3856,CUST1078,Jason,Blair,sarah55@example.net,(673) 233-7667,15/11/2025,12:00 PM,3,  ,24,Confirmado,En-linea,
3857,CUST960,Leah,Johnson,david88@example.org,(401) 702-1595,04-Dec-2025,18:45:00,8,,8,Confirmado,Llamada,
3858,CUST615,Bryan,Palmer,matthewmendez@example.net,,09-15-2025,16:00,7,,25,No-mostar,telefono,
3859,CUST1566,Shaun,English,lindahunt@example.org,(623) 154-9333,10-23-2025,05:15 PM,3,,28,confirmado,Telegono,
3860,CUST440,Molly,Allen,higginsmichael@example.org,(070) 526-3715,10-19-2025,20:45:00,1,,15,Cancelado,En-linea,
3861,CUST1490,Wesley,Chapman,lthompson@example.org,298-906-3441,10/11/2025,17:30,9,  ,13,CONFIRMADO,Telegono,
3862,CUST574,Ronad,Patel,wnguyen@example.net,,11-09-2025,21:00:00,4,,21,Confirmado,En-linea,
3863,CUST1823,Monica,Williams,tina59@example.net,041-097-8677,02/11/2025,09:15 PM,6,Lawyer finally someone building window.,1,Confirmado,Telegono,
3864,CUST1429,Jeffrey,Pruitt,jonesrhonda@example.com,2205713135,2025-09-23,15:30,8,Community mention city leave around.,2,confirmado,En-linea,
3865,CUST1783,Michele,Schwartz,caitlinmiller@example.net,9593473607,09-16-2025,01:30 PM,5,System officer organization.,20,Cancelado,Aplicacion,
3866,CUST1281,Bonnie,Morris,smithashley@example.net,1679426033,16-Nov-2025,21:30,99,Soldier walk thus.,4,No-mostar,En-linea,
3867,CUST1502,Carla,Mitchell,lbowman@example.com,(907) 535-5599,11-Nov-2025,21:45:00,6,,14,No-mostar,Sitio,
3868,CUST1491,Joseph,Lam,jonescheryl@example.net,788-698-0203,06/11/2025,21:15,8,Wonder goal this rate television.,21,Confirmado,telefono,
3869,CUST1831,Hannah,Mcmahon,walkerclarence@example.com,,2025-10-20,08:00 PM,9,,8,CONFIRMADO,Sitio,
3870,CUST987,Steven,Young,kennethchang@example.net,1123281725,2025-10-04,22:45:00,8,Measure suffer hotel chance.,28,Cancelado,Telegono,
3871,CUST1200,Erin,Mccoy,sally68@email..com,,27/10/2025,20:30:00,1,,26,Pendiente,En-linea,
3872,CUST1998,Adam,Jones,lisawilliams@example.net,,09-27-2025,20:00:00,6,Significant they often collection.,18, Confirmado,Llamada,
3873,CUST1845,Michael,Zamora,bmartin@example.net,9079642332,05-Oct-2025,04:30 PM,6,,19,No-mostar,En-linea,
3874,CUST991,Jeffrey,Collins,michaelwright@example.net,3235145929,2025-11-20,09:30 PM,4,,11,cancelado, sitioweb,
3875,CUST456,Alex,Mueller,kenneth99@example.org,5018968327,02-Nov-2025,18:45:00,3,,5, Confirmado,Aplicacion-movil,
3876,CUST1701,Kimberly,Fernandez,douglas78@example.net,8687403067,12/11/2025,20:00,2,,23,No-mostar, sitioweb,
3877,CUST353,Kellie,Crane,ymorse@example.com,897-623-1910,03/10/2025,20:45,3,Fish throw less party teacher.,25,CONFIRMADO, sitioweb,
3878,CUST665,Amy,Morse,christinaphillips@example.net,,03/11/2025,22:30,5,,14,Cancelado, sitioweb,
3879,CUST634,Jessica,Hernandez,zachary20@example.net,8754064475,10-05-2025,17:00:00,8,Accept two kind doctor serve.,24,Pendiente , sitioweb,
3880,CUST1753,Jennifer,huffman,simpsonnicole@example.net,(681) 066-5287,07/12/2025,10:15 PM,5,Eat there sell service.,18,CONFIRMADO,telefono,
3881,CUST886,Karen,Lewis,mirandadarius@example.com,1487911660,10-05-2025,17:30,10,Item difference fly majority.,13,CONFIRMADO,Sitio,
3882,CUST1070,Felicia,Bell,marcusaguilar@example.net,,12-07-2025,21:15:00,5,,18,confirmado,Aplicacion-movil,
3883,CUST1192,John,Strickland,lauraarnold@example.org,206-449-3860,09-12-2025,18:45:00,9,And task forget fish involve.,9,Pendiente,Sitio,
3884,CUST1651,Brandy,Frank,mortonmichelle@example.org,,2025-09-18,14:45,7,,1,confirmado,Aplicacion-movil,
